sensor_id,sensor,usd,category,contact,privacy,outcome_key,outcome_question,domain
S223,Tire pressure TPMS receivers,10,Industrial & Automotive,Remote,Identifiable,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S223,Tire pressure TPMS receivers,10,Industrial & Automotive,Remote,Identifiable,machine-state,"Is it idle, loaded, or jammed?",Machine health
S223,Tire pressure TPMS receivers,10,Industrial & Automotive,Remote,Identifiable,object-identity,Which specific object is this?,Objects & assets
S223,Tire pressure TPMS receivers,10,Industrial & Automotive,Remote,Identifiable,overheating,Is something running hotter than it should?,Machine health
S224,Oil/quality dielectric probe,12,Industrial & Automotive,Immersed,None,contamination,Has this been contaminated?,Materials & chemistry
S224,Oil/quality dielectric probe,12,Industrial & Automotive,Immersed,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S224,Oil/quality dielectric probe,12,Industrial & Automotive,Immersed,None,lubrication-failing,Is lubrication breaking down?,Machine health
S224,Oil/quality dielectric probe,12,Industrial & Automotive,Immersed,None,moisture-content,How wet is this material?,Materials & chemistry
S225,Conductive thread + fabric pads,8,Materials & Textiles,Contact,None,object-moved,Has it been moved or disturbed?,Objects & assets
S225,Conductive thread + fabric pads,8,Materials & Textiles,Contact,None,object-present,Is the thing there?,Objects & assets
S225,Conductive thread + fabric pads,8,Materials & Textiles,Contact,None,posture,What posture is this body in?,Body & health
S225,Conductive thread + fabric pads,8,Materials & Textiles,Contact,None,someone-present,Is anyone here?,Human presence
S229,ESP32 internal sensors (free!),0,Frontier Sensing,Contact,Aggregate,object-present,Is the thing there?,Objects & assets
S229,ESP32 internal sensors (free!),0,Frontier Sensing,Contact,Aggregate,overheating,Is something running hotter than it should?,Machine health
S229,ESP32 internal sensors (free!),0,Frontier Sensing,Contact,Aggregate,someone-present,Is anyone here?,Human presence
S229,ESP32 internal sensors (free!),0,Frontier Sensing,Contact,Aggregate,who-is-it,Which specific person is this?,Human presence
S233,Soil/water nitrate ion-selective,90,Water & Liquid,Immersed,None,concentration-liquid,How concentrated is this solution?,Materials & chemistry
S233,Soil/water nitrate ion-selective,90,Water & Liquid,Immersed,None,contamination,Has this been contaminated?,Materials & chemistry
S233,Soil/water nitrate ion-selective,90,Water & Liquid,Immersed,None,soil-fertility,What is the nutrient status of this soil?,Plants & soil
S233,Soil/water nitrate ion-selective,90,Water & Liquid,Immersed,None,water-nutrients,How concentrated is the nutrient solution?,Water
S237,Atmospheric electricity (field mill lite),15,Frontier Sensing,Remote,None,atmospheric-charge,Is the atmosphere electrically charged?,Invisible worlds
S237,Atmospheric electricity (field mill lite),15,Frontier Sensing,Remote,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S237,Atmospheric electricity (field mill lite),15,Frontier Sensing,Remote,None,someone-present,Is anyone here?,Human presence
S237,Atmospheric electricity (field mill lite),15,Frontier Sensing,Remote,None,storm-approaching,Is a storm coming?,Weather & outdoors
S256,XY-MD02 Modbus RTU temperature & humidity transmitter,11.0,Industrial & Automotive,Standoff,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S256,XY-MD02 Modbus RTU temperature & humidity transmitter,11.0,Industrial & Automotive,Standoff,None,mould-risk,Is this surface going to grow mould?,Air & environment
S256,XY-MD02 Modbus RTU temperature & humidity transmitter,11.0,Industrial & Automotive,Standoff,None,too-dry,"Is the air dry enough to damage wood, skin or instruments?",Air & environment
S256,XY-MD02 Modbus RTU temperature & humidity transmitter,11.0,Industrial & Automotive,Standoff,None,ventilation-adequate,Is ventilation actually working?,Air & environment
S268,YRM100 low-cost UHF reader module,32.0,Identity & Tags,Standoff,Identifiable,asset-location,Where is this thing right now?,Objects & assets
S268,YRM100 low-cost UHF reader module,32.0,Identity & Tags,Standoff,Identifiable,object-count,How many went past?,Objects & assets
S268,YRM100 low-cost UHF reader module,32.0,Identity & Tags,Standoff,Identifiable,object-identity,Which specific object is this?,Objects & assets
S268,YRM100 low-cost UHF reader module,32.0,Identity & Tags,Standoff,Identifiable,object-present,Is the thing there?,Objects & assets
S270,ST25DV64K dual-interface NFC tag,8.0,Identity & Tags,Through-barrier,Identifiable,authorised-to-use,Is this person allowed to operate this?,Security & safety
S270,ST25DV64K dual-interface NFC tag,8.0,Identity & Tags,Through-barrier,Identifiable,object-genuine,Is this authentic or counterfeit?,Objects & assets
S270,ST25DV64K dual-interface NFC tag,8.0,Identity & Tags,Through-barrier,Identifiable,object-identity,Which specific object is this?,Objects & assets
S270,ST25DV64K dual-interface NFC tag,8.0,Identity & Tags,Through-barrier,Identifiable,tamper-detected,Has someone interfered with it?,Objects & assets
S272,134.2kHz FDX-B animal microchip reader,35.0,Identity & Tags,Standoff,Identifiable,entered-or-left,"Did they come in, or go out?",Human presence
S272,134.2kHz FDX-B animal microchip reader,35.0,Identity & Tags,Standoff,Identifiable,livestock-wellbeing,Are the animals comfortable and behaving normally?,Plants & soil
S272,134.2kHz FDX-B animal microchip reader,35.0,Identity & Tags,Standoff,Identifiable,object-identity,Which specific object is this?,Objects & assets
S272,134.2kHz FDX-B animal microchip reader,35.0,Identity & Tags,Standoff,Identifiable,who-is-it,Which specific person is this?,Human presence
S273,Wiegand-26 access control reader,20.0,Identity & Tags,Standoff,Identifiable,authorised-to-use,Is this person allowed to operate this?,Security & safety
S273,Wiegand-26 access control reader,20.0,Identity & Tags,Standoff,Identifiable,entered-or-left,"Did they come in, or go out?",Human presence
S273,Wiegand-26 access control reader,20.0,Identity & Tags,Standoff,Identifiable,intrusion,Has someone entered who shouldn't have?,Security & safety
S273,Wiegand-26 access control reader,20.0,Identity & Tags,Standoff,Identifiable,who-is-it,Which specific person is this?,Human presence
S279,STC31 percent-level CO2,28.0,CO2,Standoff,None,compost-active,Is the compost heating properly — or dangerously?,Plants & soil
S279,STC31 percent-level CO2,28.0,CO2,Standoff,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S279,STC31 percent-level CO2,28.0,CO2,Standoff,None,gas-leak,Is there a flammable gas leak?,Air & environment
S279,STC31 percent-level CO2,28.0,CO2,Standoff,None,ventilation-adequate,Is ventilation actually working?,Air & environment
S280,STCC4 low-cost percent CO2,18.0,CO2,Standoff,None,compost-active,Is the compost heating properly — or dangerously?,Plants & soil
S280,STCC4 low-cost percent CO2,18.0,CO2,Standoff,None,container-fullness,How full is it?,Objects & assets
S280,STCC4 low-cost percent CO2,18.0,CO2,Standoff,None,gas-leak,Is there a flammable gas leak?,Air & environment
S280,STCC4 low-cost percent CO2,18.0,CO2,Standoff,None,ventilation-adequate,Is ventilation actually working?,Air & environment
S281,SprintIR-W fast wide-range NDIR CO2,190.0,CO2,Standoff,None,breathing-rate,How fast are they breathing?,Body & health
S281,SprintIR-W fast wide-range NDIR CO2,190.0,CO2,Standoff,None,compost-active,Is the compost heating properly — or dangerously?,Plants & soil
S281,SprintIR-W fast wide-range NDIR CO2,190.0,CO2,Standoff,None,gas-leak,Is there a flammable gas leak?,Air & environment
S281,SprintIR-W fast wide-range NDIR CO2,190.0,CO2,Standoff,None,ventilation-adequate,Is ventilation actually working?,Air & environment
S282,SenseAir K30 NDIR CO2,95.0,CO2,Standoff,Aggregate,air-stuffy,Is this room stuffy — does it need fresh air?,Air & environment
S282,SenseAir K30 NDIR CO2,95.0,CO2,Standoff,Aggregate,how-many-people,How many people are in this space?,Human presence
S282,SenseAir K30 NDIR CO2,95.0,CO2,Standoff,Aggregate,someone-present,Is anyone here?,Human presence
S282,SenseAir K30 NDIR CO2,95.0,CO2,Standoff,Aggregate,ventilation-adequate,Is ventilation actually working?,Air & environment
S283,Telaire T6713 I2C CO2,80.0,CO2,Standoff,Aggregate,air-stuffy,Is this room stuffy — does it need fresh air?,Air & environment
S283,Telaire T6713 I2C CO2,80.0,CO2,Standoff,Aggregate,how-many-people,How many people are in this space?,Human presence
S283,Telaire T6713 I2C CO2,80.0,CO2,Standoff,Aggregate,occupancy-duration,How long has this desk/room/seat been in use?,Human presence
S283,Telaire T6713 I2C CO2,80.0,CO2,Standoff,Aggregate,ventilation-adequate,Is ventilation actually working?,Air & environment
S284,Cubic CM1107N dual-beam CO2,30.0,CO2,Standoff,Aggregate,air-stuffy,Is this room stuffy — does it need fresh air?,Air & environment
S284,Cubic CM1107N dual-beam CO2,30.0,CO2,Standoff,Aggregate,how-many-people,How many people are in this space?,Human presence
S284,Cubic CM1107N dual-beam CO2,30.0,CO2,Standoff,Aggregate,someone-present,Is anyone here?,Human presence
S284,Cubic CM1107N dual-beam CO2,30.0,CO2,Standoff,Aggregate,ventilation-adequate,Is ventilation actually working?,Air & environment
S287,MPS flammable gas and refrigerant sensor,85.0,Gas & VOC,Standoff,None,air-leak,"Is compressed air leaking, and where?",Machine health
S287,MPS flammable gas and refrigerant sensor,85.0,Gas & VOC,Standoff,None,contamination,Has this been contaminated?,Materials & chemistry
S287,MPS flammable gas and refrigerant sensor,85.0,Gas & VOC,Standoff,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S287,MPS flammable gas and refrigerant sensor,85.0,Gas & VOC,Standoff,None,gas-leak,Is there a flammable gas leak?,Air & environment
S290,Alphasense NO2-B43F electrochemical cell,120.0,Gas & VOC,Standoff,None,contamination,Has this been contaminated?,Materials & chemistry
S290,Alphasense NO2-B43F electrochemical cell,120.0,Gas & VOC,Standoff,None,heat-island,How much hotter is this spot than the next street?,Weather & outdoors
S290,Alphasense NO2-B43F electrochemical cell,120.0,Gas & VOC,Standoff,None,particulate-level,How polluted is the air right now?,Air & environment
S290,Alphasense NO2-B43F electrochemical cell,120.0,Gas & VOC,Standoff,None,vehicle-approaching,Is a vehicle arriving?,Security & safety
S292,Winsen ZE03-NH3 ammonia module,40.0,Gas & VOC,Standoff,None,compost-active,Is the compost heating properly — or dangerously?,Plants & soil
S292,Winsen ZE03-NH3 ammonia module,40.0,Gas & VOC,Standoff,None,contamination,Has this been contaminated?,Materials & chemistry
S292,Winsen ZE03-NH3 ammonia module,40.0,Gas & VOC,Standoff,None,livestock-wellbeing,Are the animals comfortable and behaving normally?,Plants & soil
S292,Winsen ZE03-NH3 ammonia module,40.0,Gas & VOC,Standoff,None,smell-signature,What does this smell like — which known smell is it?,Air & environment
S295,Honeywell HPM particulate sensor,40.0,Particulate,Standoff,None,cooking-detected,Is someone cooking?,Air & environment
S295,Honeywell HPM particulate sensor,40.0,Particulate,Standoff,None,filter-clogged,Is the filter blocked?,Machine health
S295,Honeywell HPM particulate sensor,40.0,Particulate,Standoff,None,particulate-level,How polluted is the air right now?,Air & environment
S295,Honeywell HPM particulate sensor,40.0,Particulate,Standoff,None,smoke-present,Is there smoke?,Air & environment
S297,Piera IPS-7100 ultrafine particle sensor,70.0,Particulate,Standoff,Aggregate,cooking-detected,Is someone cooking?,Air & environment
S297,Piera IPS-7100 ultrafine particle sensor,70.0,Particulate,Standoff,Aggregate,particulate-level,How polluted is the air right now?,Air & environment
S297,Piera IPS-7100 ultrafine particle sensor,70.0,Particulate,Standoff,Aggregate,smoke-present,Is there smoke?,Air & environment
S297,Piera IPS-7100 ultrafine particle sensor,70.0,Particulate,Standoff,Aggregate,voc-event,Did something start off-gassing or smelling?,Air & environment
S313,SW-520D ball tilt switch,0.5,Motion & Vibration,Contact,None,am-i-level,"Is this level, and by how much is it off?",Navigation & space
S313,SW-520D ball tilt switch,0.5,Motion & Vibration,Contact,None,door-state,Is it open or closed?,Objects & assets
S313,SW-520D ball tilt switch,0.5,Motion & Vibration,Contact,None,object-moved,Has it been moved or disturbed?,Objects & assets
S313,SW-520D ball tilt switch,0.5,Motion & Vibration,Contact,None,tamper-detected,Has someone interfered with it?,Objects & assets
S316,AS7343 14-channel spectral sensor,19.95,Colour & Spectral,Standoff,None,colour-match,Does this colour match the reference?,Materials & chemistry
S316,AS7343 14-channel spectral sensor,19.95,Colour & Spectral,Standoff,None,light-dose-daily,Has this plant had enough light today?,Plants & soil
S316,AS7343 14-channel spectral sensor,19.95,Colour & Spectral,Standoff,None,material-type,What material is this?,Materials & chemistry
S316,AS7343 14-channel spectral sensor,19.95,Colour & Spectral,Standoff,None,which-appliance,Which appliance just turned on?,Energy
S318,TCS3200 frequency-output colour sensor,4.0,Colour & Spectral,Standoff,None,colour-match,Does this colour match the reference?,Materials & chemistry
S318,TCS3200 frequency-output colour sensor,4.0,Colour & Spectral,Standoff,None,fruit-ripe,Is it ripe?,Plants & soil
S318,TCS3200 frequency-output colour sensor,4.0,Colour & Spectral,Standoff,None,object-material,What is this made of?,Objects & assets
S318,TCS3200 frequency-output colour sensor,4.0,Colour & Spectral,Standoff,None,water-clarity,"Is the water cloudy — sediment, algae, runoff?",Water
S319,OPT3001 photometric lux sensor,8.0,Light & UV,Standoff,None,device-left-on,Did someone leave it switched on?,Energy
S319,OPT3001 photometric lux sensor,8.0,Light & UV,Standoff,None,light-dose-daily,Has this plant had enough light today?,Plants & soil
S319,OPT3001 photometric lux sensor,8.0,Light & UV,Standoff,None,occupancy-duration,How long has this desk/room/seat been in use?,Human presence
S319,OPT3001 photometric lux sensor,8.0,Light & UV,Standoff,None,sky-clear,Is the sky clear or clouded?,Weather & outdoors
S320,VEML6030 ambient light sensor,6.0,Light & UV,Standoff,None,device-left-on,Did someone leave it switched on?,Energy
S320,VEML6030 ambient light sensor,6.0,Light & UV,Standoff,None,light-dose-daily,Has this plant had enough light today?,Plants & soil
S320,VEML6030 ambient light sensor,6.0,Light & UV,Standoff,None,sky-clear,Is the sky clear or clouded?,Weather & outdoors
